Distance_(microns),SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd2,SERCAmCherry_gray_avg_wd3,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8
145.724,671.161,679.6653333,538.1433333,440.0906667,539.6666667,595.203,486.4166667,492.5083333,812.8203333,769.8553333,655.088,649.3546667,663.2516667,537.9323333
145.951,667.3956667,673.7746667,551.5406667,446.9166667,539.7203333,587.3656667,492.686,510.886,809.064,740.555,646.892,654.7926667,657.8446667,565.4513333
146.178,644.4563333,666.8186667,557.7983333,453.303,561.1086667,567.2206667,491.1813333,508.348,810.9696667,717.4266667,651.7563333,677.0696667,646.057,550.6313333
146.405,652.7693333,655.6323333,547.3003333,446.2726667,527.4666667,563.7903333,490.3136667,485.4666667,839.059,715.937,687.8546667,663.803,637.1563333,536.056
146.632,665.7253333,670.2573333,546.0236667,445.4393333,507.3463333,562.7986667,499.25,497.7353333,801.7816667,729.916,673.725,668.0616667,631.0046667,539.8533333
146.859,664.1456667,695.7033333,547.6423333,453.5113333,556.021,556.4723333,499.6863333,471.7656667,744.3106667,735.9446667,670.1913333,692.6713333,667.5886667,556.824
147.086,674.8163333,683.6186667,544.5683333,450.3103333,585.924,563.2703333,497.3236667,484.963,789.8626667,748.338,677,683.9053333,679.0003333,520.2816667
147.313,682.9713333,653.154,508.8833333,436.0416667,535.458,583.587,489.814,497.912,831.6436667,757.171,674.5033333,654.2343333,647.9966667,540.7896667
147.54,661.5206667,670.043,516.0746667,431.5906667,540.8846667,556.985,488.0683333,516.1496667,821.0956667,741.1186667,653.306,650.4496667,646.681,531.9526667
147.767,650.1863333,667.245,554.3543333,440.1893333,552.6483333,552.5446667,489.5096667,498.9483333,810.09,719.798,642.6,658.781,646.2403333,555.7103333
147.994,654.22,663.6866667,582.9136667,441.5683333,566.9596667,560.639,475.7893333,547.093,800.616,738.0653333,636.3683333,658.3016667,653.831,581.1626667
148.221,671.8693333,675.4446667,580.012,439.64,519.3436667,557.6853333,485.402,553.5923333,806.6746667,749.3533333,654.794,679.1073333,659.393,544.3326667
148.448,657.6786667,657.4943333,584.7673333,437.909,504.2893333,575.759,509.7006667,531.6593333,825.8686667,707.883,687.116,670.919,632.3063333,505.578
148.675,658.35,659.98,580.9753333,439.9963333,520.846,567.834,512.5783333,547.1453333,832.0996667,726.73,657.633,648.5276667,643.9436667,552.4423333
148.902,663.5706667,656.5783333,563.3676667,436.735,518.1136667,562.148,504.6813333,495.255,809.4246667,696.845,655.7373333,665.2116667,629.7833333,554.4886667
149.129,644.5553333,662.878,564.547,443.356,508.3033333,560.279,498.2646667,491.864,782.2996667,705.739,648.1903333,663.5556667,628.4466667,558.1406667
149.356,648.0406667,655.1746667,569.3766667,439.4093333,556.453,566.8056667,496.0686667,476.6513333,785.1936667,724.3436667,656.1973333,652.4446667,636.6746667,548.331
149.583,676.4846667,650.7843333,559.4446667,419.985,560.754,556.2146667,489.4903333,488.984,746.0523333,745.4583333,643.694,654.2523333,624.6576667,570.8506667
149.81,659.8943333,648.2896667,539.0526667,421.4166667,558.0956667,549.8313333,484.8333333,496.6086667,766.9306667,735.9626667,644.1193333,658.6846667,611,549.5293333
150.037,646.7323333,658.9476667,565.7823333,424.1023333,512.4513333,543.9096667,485.0486667,490.0306667,777.4686667,715.564,633.0053333,652.787,612.579,531.4483333
150.264,637.535,652.6533333,548.9536667,432.8943333,532.883,546.6463333,479.559,493.4756667,781.7926667,703.8476667,657.6246667,650.2106667,630.929,526.2206667
150.491,638.54,637.7603333,542.5386667,438.163,545.8426667,571.9233333,482,486.6926667,784.7916667,729.1266667,660.8833333,644.4516667,657.811,530.3736667
150.718,676.444,636.7976667,542.9303333,441.341,530.7246667,559.06,485.8723333,461.7246667,792.223,710.144,659.624,627.4683333,626.604,557.7656667
150.945,672.1813333,639.86,548.53,448.038,532.8083333,528.6306667,485.6766667,486.417,791.3233333,702.2383333,664.6186667,621.8143333,604.1243333,562.6973333
151.172,656.6456667,641.109,542.3973333,438.985,562.6596667,530.0833333,492.3726667,480.9316667,782.2093333,719.7723333,663.2813333,655.875,612.9463333,554.8316667
151.399,665.717,644.057,551.5376667,428.6213333,560.4696667,550.8376667,490.755,467.506,774.0076667,709.0463333,652.6243333,677.3933333,612.775,549.4866667
151.626,674.013,664.6676667,551.145,438.4623333,548.5333333,566.1696667,478.789,472.3916667,752.4126667,698.349,661.1706667,656.367,624.0003333,526.068
151.853,670.781,641.47,540.6823333,439.826,521.8476667,572.4996667,473.6766667,481.971,761.2276667,755.0123333,666.5393333,640.312,626.2463333,559.323
152.08,638.9873333,616.6193333,545.913,424.7273333,561.9006667,558.654,479.3333333,486.465,781.1653333,718.0286667,658.0143333,641.5223333,629.2663333,541.7056667
152.307,631.6726667,637.7403333,551.8526667,432.5416667,561.5703333,543.426,486.5293333,485.7253333,786.871,701.4703333,679.1823333,646.7113333,611.5586667,547.5563333
152.534,628.575,655.068,540.7206667,440.5833333,522.7716667,536.687,487.3186667,453.8873333,797.387,729.521,657.7993333,627.2476667,592.7606667,514.7626667
152.761,641.5216667,636.942,540.296,445.1743333,553.1723333,545.8136667,489.706,483.816,789.559,721.809,646.06,638.2153333,609.5116667,535.1583333
152.988,636.91,619.1016667,532.4633333,439.9696667,553.8,575.1186667,474.941,483.5363333,766.2933333,716.296,656.2566667,633.145,622.055,536.6746667
153.215,647.206,617.235,553.0606667,436.7573333,507.5236667,566.5246667,446.0196667,486.2213333,729.181,732.763,649.643,624.1663333,634.2926667,543.0723333
153.442,655.196,637.5426667,535.59,444.909,546.4866667,537.416,463.0586667,463.3703333,749.218,730.9516667,638.549,641.4776667,622.2096667,489.1203333
153.669,656.6193333,651.9196667,519.448,433.788,571.5996667,530.5503333,486.0883333,452.9373333,765.895,720.3076667,622.8096667,622.0996667,622.5713333,542.5826667
153.896,646.5143333,622.1473333,538.1103333,433.0003333,551.5046667,548,475.0836667,452.1016667,759.4286667,721.8906667,624.3713333,611.2836667,613.8386667,533.375
154.122,635.512,622.7373333,556.6113333,441.5493333,571.3593333,571.8606667,466.8626667,471.485,774.943,701.057,646.1826667,645.4896667,604.353,516.0863333
154.349,658.9856667,625.22,547.3176667,447.1136667,529.018,573.3856667,466.25,457.7896667,789.039,705.974,633.9163333,656.5406667,617.928,596.117
154.576,660.5593333,632.5976667,532.3353333,443.2536667,569.1466667,569.2633333,476.9216667,468.641,760.7016667,721.8273333,622.9426667,620.5956667,618.6193333,552.5496667
154.803,653.0476667,634.6016667,543.5063333,434.6666667,536.8043333,550.5606667,484.3973333,461.462,740.385,688.6596667,623.809,621.8673333,612.2503333,559.9486667
155.03,671.4373333,628.72,540.546,428.8333333,563.9473333,547.3316667,485.3823333,463.013,769.8143333,699.902,622.988,648.7263333,617.3746667,521.6223333
155.257,674.1223333,635.7443333,524.8253333,430.4696667,534.6126667,575.106,490.1026667,461.879,772.6786667,733.62,614.157,629.4326667,616.6453333,532.639
155.484,642.9313333,653.3626667,542.977,436.9356667,545.575,556.696,482.2646667,476.137,802.4746667,733.318,632.4113333,647.524,631.5426667,546.3763333
155.711,645.135,621.733,523.965,424.6366667,546.9566667,544.1353333,488.3186667,478.409,795.3936667,709.5216667,614.4693333,667.419,588.8966667,503.3933333
155.938,641.8546667,613.039,515.7716667,423.3753333,516.68,567.3266667,501.7156667,483.1633333,769.6716667,703.1713333,617.4356667,666.3756667,570.7626667,494.2966667
156.165,670.768,634.615,523.4033333,431.5986667,522.568,557.425,491.4116667,496.1706667,754.8026667,702.8323333,621.759,659.901,601.9523333,510.0766667
156.392,679.5603333,647.3286667,519.7123333,444.5003333,560.2323333,544.4316667,489.7453333,483.3996667,745.6886667,710.323,628.068,648.2483333,626.4206667,488.394
156.619,670.2436667,639.8196667,532.5093333,457.5,543.2753333,549.02,494.745,473.3776667,765.9873333,695.3263333,643.4643333,643.2163333,611.6063333,494.4166667
156.846,656.5556667,624.5283333,542.9586667,453.114,478.213,554.1463333,493.304,466.2263333,763.8006667,697.477,640.0403333,615.169,622.4703333,517.2036667
157.073,642.603,632.07,542.1433333,435.341,498.3086667,576.433,494.887,443.091,758.377,725.653,625.8683333,608.6913333,603.6813333,507.225
157.3,671.5546667,649.9603333,542.7,430.3333333,565.1723333,575.1576667,486.49,475.3163333,762.3363333,745.9803333,613.3533333,604.7206667,592.5206667,533.412
157.527,660.0626667,646.6203333,552.0613333,433.197,526.1233333,541.8176667,473.093,488.3793333,756.2426667,724.2053333,645.0626667,627.6643333,599.4383333,565.6276667
157.754,643.8636667,638.3286667,543.052,423.5036667,567.493,542.8333333,475.441,489.3476667,756.8663333,705.4173333,623.9366667,636.7546667,588.0956667,558.9943333
157.981,672.4933333,630.7843333,533.3723333,440.1966667,529.248,539.9773333,482.711,477.6283333,735.1996667,713.5033333,609.1166667,625.581,581.9816667,553.2113333
158.208,659.3316667,627.25,543.1083333,459.6743333,513.547,522.0013333,467.8333333,499.6396667,745.7023333,703.059,613.0956667,630.7696667,591.4203333,480.2586667
158.435,648.484,629.5566667,531.637,455.0456667,514.1313333,555.6283333,460.8286667,500.593,799.4926667,703.454,612.4353333,626.2413333,593.9046667,511.7103333
158.662,651.505,653.2466667,506.0203333,447.212,539.014,558.777,448.4216667,486.4616667,789.5023333,693.7936667,598.3573333,631.7546667,566.6036667,535.8493333
158.889,657.7586667,656.1916667,527.653,445.6516667,485.9843333,533.496,456.1226667,464.866,751.5293333,702.4936667,603.3403333,636.9326667,567.074,510.813
159.116,646.0026667,636.7643333,552.3793333,446.5983333,586.9446667,556.8996667,489.6273333,425.433,753.7823333,727.4953333,634.2383333,619.7803333,575.1603333,474.5173333
159.343,640.0563333,642.0296667,530.5803333,449.1363333,547.1443333,569.313,487.9313333,435.745,738.8826667,724.0963333,601.3573333,608.9176667,580.8716667,532.537
159.57,649.32,641.5923333,546.6146667,433.9206667,553.7743333,554.9443333,472.5,452.2396667,751.922,724.635,585.5806667,627.896,574.9743333,507.6583333
159.797,648.3636667,615.7356667,561.963,428.3333333,561.8136667,538.686,466.5,455.6803333,744.23,699.4266667,592.6573333,651.027,589.709,507.7906667
160.024,658.4393333,602.6873333,547.457,442.7803333,528.99,554.1283333,474.8333333,472.1883333,730.218,710.8336667,600.6536667,627.2033333,591.5573333,517.3493333
160.251,645.1146667,599.4476667,551.2993333,441.818,555.949,551.337,484.593,472.3883333,745.9506667,720.3796667,585.0583333,601.9346667,593.2343333,561.514
160.478,651.4146667,600.554,543.2376667,441.4696667,532.5556667,532.0916667,485.1666667,479.597,755.234,709.432,612.7266667,611.1166667,591.617,492.26
160.705,640.2166667,616.9,540.4133333,438.5983333,543.722,522.8783333,488.0243333,454.8,761.2016667,696.2613333,615.1766667,647.385,594.4873333,539.1856667
160.932,655.6173333,631.9643333,531.83,434.186,509.585,510.2816667,493.137,456.65,756.5923333,689.458,596.4606667,640.4486667,585.6406667,522.9436667
161.159,652.5626667,623.187,536.0363333,424.8033333,550.6533333,526.5823333,484.294,455.2456667,744.816,692.4163333,588.277,604.268,571.8286667,534.623
161.386,621.8223333,618.11,531.6353333,432.7613333,505.058,558.144,465.6076667,494.3943333,708.881,715.399,617.821,629.6023333,578.523,540.0603333
161.613,635.014,608.5343333,544.4323333,442.6743333,524.6706667,550.343,461.5196667,491.3846667,733.2076667,694.3586667,602.0436667,662.257,572.0676667,516.1756667
161.84,645.8886667,605.3406667,550.7243333,437.746,498.5476667,527.9113333,476.5,458.7453333,760.2846667,693.195,608.985,658.362,581.6953333,499.627
162.067,620.2816667,614.901,549.9593333,428.8333333,526.7983333,519.7586667,488.3333333,470.9766667,740.3336667,711.9346667,616.5276667,622.499,596.3513333,525.0196667
162.294,650.6696667,616.663,552.9396667,422.375,549.743,524.5643333,476.3136667,476.2443333,713.9773333,722.6183333,605.3723333,575.7936667,576.6553333,522.525
162.521,664.9343333,603.6956667,546.4913333,442.8636667,527.2923333,542.7306667,465.3576667,472.9576667,752.7296667,712.224,619.0216667,588.9366667,582.2593333,488.7933333
162.748,628.657,595.273,529.2386667,455.3106667,521.774,554.6173333,481.039,454.3243333,739.333,705.5046667,615.2863333,630.0663333,574.27,525.2323333
162.975,622.193,613.9873333,521.8356667,431.4243333,528.0046667,544.21,488.0683333,458.1453333,764.3143333,703.2973333,609.7673333,629.5563333,574.512,520.8883333
163.202,634.8003333,626.0676667,530.5406667,417.947,541.5416667,519.862,476.9803333,472.304,752.4673333,708.9973333,619.9643333,632.5006667,586.5363333,516.898
163.429,626.819,627.7266667,547.7993333,420.5533333,521.7536667,526.2836667,479.6226667,462.5473333,760.395,702.3193333,600.302,637.2343333,582.5963333,522.6623333
163.656,618.135,608.75,541.6683333,438.9016667,510.1973333,542.871,481.4606667,430.7196667,766.319,689.333,622.9076667,620.3173333,584.991,506.2016667
163.883,638.978,619.7496667,546.203,462.106,536.2486667,554.3623333,469.6716667,462.7473333,758.579,697.9603333,634.1936667,627.783,577.026,506.0723333
164.11,662.756,632.0496667,546.064,443.5983333,529.0483333,585.266,476.0586667,454.3023333,763.328,693.0693333,618.8946667,625.5506667,558.6093333,524.318
164.337,633.1883333,605.934,555.6466667,422.038,512.4586667,567.285,472.8233333,437.7266667,775.862,693.359,610.297,621.025,554.173,538.5903333
164.564,632.061,617.577,546.4423333,413.413,515.5973333,530.701,449.4903333,462.0923333,798.584,705.3406667,609.939,622.858,553.5826667,487.0186667
164.791,621.4413333,636.2313333,537.3786667,418.5,521.9746667,549.5293333,450.3826667,464.1406667,752.1956667,714.0183333,610.608,617.231,557.8663333,498.0053333
165.018,622.1466667,629.1136667,533.8303333,419.1326667,557.7233333,548.7673333,464.2156667,467.023,741.583,713.374,610.568,629.1896667,558.9756667,514.7026667
165.245,627.0326667,618.66,528.303,424.909,532.1453333,560.9046667,481.564,469.341,753.3353333,689.809,601.945,622.0136667,560.3046667,543.4606667
165.472,624.8746667,619.18,529.627,432.9996667,507.1916667,568.7636667,494.5983333,459.889,763.6943333,685.2173333,605.259,631.7163333,564.7066667,514.6376667
165.699,650.7426667,619.669,542.575,438.5906667,500.422,561.337,482.9066667,482.093,776.1776667,682.0463333,605.3556667,631.2633333,555.712,493.6976667
165.926,655.8546667,615.3316667,536.5736667,437.9203333,509.7386667,558.9256667,482.3333333,472.381,741.5426667,673.1176667,602.5153333,644.7296667,559.78,525.0166667
166.153,635.345,605.5446667,544.9966667,427.0756667,532.653,533.91,492.3283333,459.7303333,721.242,670.2333333,604.648,626.8646667,568.8996667,507.7056667
166.38,635.959,605.1526667,536.5383333,434.2273333,524.1503333,557.53,473.304,452.5246667,742.573,675.9373333,567.8653333,609.9906667,600.5846667,505.754
166.607,613.7003333,611.5716667,526.8403333,430.4093333,531.6206667,553.2546667,461.4806667,437.8546667,779.9946667,689.4293333,560.3143333,622.0383333,577.7156667,533.7226667
166.834,585.8386667,614.8993333,516.8033333,420.8333333,537.9723333,517.856,464.402,453.5516667,757.281,702.8893333,585.5266667,611.2453333,568.7766667,524.502
167.061,612.8553333,610.6316667,522.7866667,425.917,549.7906667,533.665,456.6716667,485.7216667,735.1266667,695.533,594.627,609.8423333,573.1723333,516.8053333
167.288,632.5243333,606.7486667,525.8426667,441.875,520.119,553.4843333,458.2943333,451.7843333,756.9403333,676.2203333,594.2233333,622.556,568.85,485.483
167.515,615.354,611.8656667,530.5673333,450.7423333,518.1886667,565.403,466.343,452.4663333,736.6836667,690.1963333,594.7456667,635.8413333,566.4643333,529.279
167.742,619.4363333,628.0026667,548.019,446.8106667,520.298,532.0686667,461.3136667,443.2986667,735.9156667,712.1466667,603.955,615.3126667,556.357,510.5726667
167.969,630.876,633.4153333,542.172,433.3483333,493.817,503.333,461.3036667,440.8126667,728.6356667,710.8573333,590.282,606.0833333,561.361,517.9556667
168.196,620.1253333,624.0793333,534.2236667,423.769,514.149,519.6756667,476.2446667,449.348,732.413,698.165,597.124,608.739,580.0303333,510.15
168.423,584.7216667,622.0253333,522.5563333,434.2576667,511.892,516.1793333,476.549,447.209,738.68,690.8803333,610.9966667,618.195,575.387,511.3896667
168.65,616.3656667,612.0726667,518.421,432.8216667,536.464,526.219,470.7743333,433.675,740.5433333,694.954,603.346,627.8423333,562.845,499.5536667
168.876,616.887,603.1773333,528.7223333,422.0153333,510.456,539.5606667,477.412,435.6226667,714.5863333,695.1836667,592.8176667,633.7656667,567.26,522.6216667
169.103,619.03,597.5776667,527.8786667,424.2726667,516.305,533.9933333,469.4116667,441.2726667,709.319,698.7773333,576.6616667,624.558,568.0633333,518.6713333
169.33,608.7696667,600.8226667,531.4243333,417.5453333,498.5786667,518.1213333,452.4853333,434.759,717.0423333,712.4186667,565.831,606.489,556.8536667,531.3666667
169.557,595.1646667,590.51,543.0473333,426.4773333,531.6316667,525.372,447.6666667,445.7196667,697.1973333,716.2653333,593.7146667,609.86,550.9533333,521.069
169.784,606.7596667,592.5306667,525.421,437.5833333,526.995,529.552,451.25,454.6536667,704.6083333,691.3896667,581.7063333,616.1036667,566.4933333,521.57
170.011,623.2006667,610.2016667,518.8493333,435.773,517.3203333,507.733,457.6663333,447.0996667,726.2253333,699.1653333,583.0863333,620.9943333,555.7093333,495.1646667
170.238,634.71,599.7403333,533.7003333,448.227,526.5423333,521.3446667,466.8333333,465.486,712.1986667,716.5386667,601.3906667,618.999,534.7643333,508.2233333
170.465,621.6963333,595.05,536.7536667,438.125,520.5213333,553.9783333,467.245,477.3583333,705.0876667,698.3653333,607.7126667,616.9013333,532.6613333,511.8616667
170.692,627.0776667,593.6486667,542.966,416.697,519.21,543.8643333,467.7206667,482.5543333,734.222,687.39,605.2253333,599.036,552.6196667,501.6126667
170.919,615.6866667,585.052,527.2513333,415.826,531.6183333,527.056,472.0296667,431.2453333,741.6466667,701.5406667,587.021,589.421,564.3136667,510.721
