Distance_(microns),SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,mCherry_gray_avg_wd1,mCherry_gray_avg_wd2,mCherry_gray_avg_wd3,mCherry_gray_avg_wd5,mCherry_gray_avg_wd6,mCherry_gray_avg_wd6,mCherry_gray_avg_wd8
144.362,570.9046667,,,,,,,,,,,,,,
144.589,532.5436667,,,,,,,,,,,,,,
144.816,570.916,,,,,,,,,,,,,,
145.043,533.1636667,,,,,,,,,,,,,,
145.27,547.003,,,,,,,,,,,,,,
145.497,540.102,,,,,,,,,,,,,,
145.724,537.9323333,,,,,,,,,,,,,,
145.951,565.4513333,,,,,,,,,,,,,,
146.178,550.6313333,,,,,,,,,,,,,,
146.405,536.056,,,,,,,,,,,,,,
146.632,539.8533333,,,,,,,,,,,,,,
146.859,556.824,,,,,,,,,,,,,,
147.086,520.2816667,,,,,,,,,,,,,,
147.313,540.7896667,,,,,,,,,,,,,,
147.54,531.9526667,,,,,,,,,,,,,,
147.767,555.7103333,,,,,,,,,,,,,,
147.994,581.1626667,,,,,,,,,,,,,,
148.221,544.3326667,,,,,,,,,,,,,,
148.448,505.578,,,,,,,,,,,,,,
148.675,552.4423333,,,,,,,,,,,,,,
148.902,554.4886667,,,,,,,,,,,,,,
149.129,558.1406667,,,,,,,,,,,,,,
149.356,548.331,,,,,,,,,,,,,,
149.583,570.8506667,,,,,,,,,,,,,,
149.81,549.5293333,,,,,,,,,,,,,,
150.037,531.4483333,,,,,,,,,,,,,,
150.264,526.2206667,,,,,,,,,,,,,,
150.491,530.3736667,,,,,,,,,,,,,,
150.718,557.7656667,,,,,,,,,,,,,,
150.945,562.6973333,,,,,,,,,,,,,,
151.172,554.8316667,,,,,,,,,,,,,,
151.399,549.4866667,,,,,,,,,,,,,,
151.626,526.068,,,,,,,,,,,,,,
151.853,559.323,,,,,,,,,,,,,,
152.08,541.7056667,,,,,,,,,,,,,,
152.307,547.5563333,,,,,,,,,,,,,,
152.534,514.7626667,,,,,,,,,,,,,,
152.761,535.1583333,,,,,,,,,,,,,,
152.988,536.6746667,,,,,,,,,,,,,,
153.215,543.0723333,,,,,,,,,,,,,,
153.442,489.1203333,,,,,,,,,,,,,,
153.669,542.5826667,,,,,,,,,,,,,,
153.896,533.375,,,,,,,,,,,,,,
154.122,516.0863333,,,,,,,,,,,,,,
154.349,596.117,,,,,,,,,,,,,,
154.576,552.5496667,,,,,,,,,,,,,,
154.803,559.9486667,,,,,,,,,,,,,,
155.03,521.6223333,,,,,,,,,,,,,,
155.257,532.639,,,,,,,,,,,,,,
155.484,546.3763333,,,,,,,,,,,,,,
155.711,503.3933333,,,,,,,,,,,,,,
155.938,494.2966667,,,,,,,,,,,,,,
156.165,510.0766667,,,,,,,,,,,,,,
156.392,488.394,,,,,,,,,,,,,,
156.619,494.4166667,,,,,,,,,,,,,,
156.846,517.2036667,,,,,,,,,,,,,,
157.073,507.225,,,,,,,,,,,,,,
157.3,533.412,,,,,,,,,,,,,,
157.527,565.6276667,,,,,,,,,,,,,,
157.754,558.9943333,,,,,,,,,,,,,,
157.981,553.2113333,,,,,,,,,,,,,,
158.208,480.2586667,,,,,,,,,,,,,,
158.435,511.7103333,,,,,,,,,,,,,,
158.662,535.8493333,,,,,,,,,,,,,,
158.889,510.813,,,,,,,,,,,,,,
159.116,474.5173333,,,,,,,,,,,,,,
159.343,532.537,,,,,,,,,,,,,,
159.57,507.6583333,,,,,,,,,,,,,,
159.797,507.7906667,,,,,,,,,,,,,,
160.024,517.3493333,,,,,,,,,,,,,,
160.251,561.514,,,,,,,,,,,,,,
160.478,492.26,,,,,,,,,,,,,,
160.705,539.1856667,,,,,,,,,,,,,,
160.932,522.9436667,,,,,,,,,,,,,,
161.159,534.623,,,,,,,,,,,,,,
161.386,540.0603333,,,,,,,,,,,,,,
161.613,516.1756667,,,,,,,,,,,,,,
161.84,499.627,,,,,,,,,,,,,,
162.067,525.0196667,,,,,,,,,,,,,,
162.294,522.525,,,,,,,,,,,,,,
162.521,488.7933333,,,,,,,,,,,,,,
162.748,525.2323333,,,,,,,,,,,,,,
162.975,520.8883333,,,,,,,,,,,,,,
163.202,516.898,,,,,,,,,,,,,,
163.429,522.6623333,,,,,,,,,,,,,,
163.656,506.2016667,,,,,,,,,,,,,,
163.883,506.0723333,,,,,,,,,,,,,,
164.11,524.318,,,,,,,,,,,,,,
164.337,538.5903333,,,,,,,,,,,,,,
164.564,487.0186667,,,,,,,,,,,,,,
164.791,498.0053333,,,,,,,,,,,,,,
165.018,514.7026667,,,,,,,,,,,,,,
165.245,543.4606667,,,,,,,,,,,,,,
165.472,514.6376667,,,,,,,,,,,,,,
165.699,493.6976667,,,,,,,,,,,,,,
165.926,525.0166667,,,,,,,,,,,,,,
166.153,507.7056667,,,,,,,,,,,,,,
166.38,505.754,,,,,,,,,,,,,,
166.607,533.7226667,,,,,,,,,,,,,,
166.834,524.502,,,,,,,,,,,,,,
167.061,516.8053333,,,,,,,,,,,,,,
167.288,485.483,,,,,,,,,,,,,,
167.515,529.279,,,,,,,,,,,,,,
167.742,510.5726667,,,,,,,,,,,,,,
167.969,517.9556667,,,,,,,,,,,,,,
168.196,510.15,,,,,,,,,,,,,,
168.423,511.3896667,,,,,,,,,,,,,,
168.65,499.5536667,,,,,,,,,,,,,,
168.876,522.6216667,,,,,,,,,,,,,,
169.103,518.6713333,,,,,,,,,,,,,,
169.33,531.3666667,,,,,,,,,,,,,,
169.557,521.069,,,,,,,,,,,,,,
169.784,521.57,,,,,,,,,,,,,,
170.011,495.1646667,,,,,,,,,,,,,,
170.238,508.2233333,,,,,,,,,,,,,,
170.465,511.8616667,,,,,,,,,,,,,,
170.692,501.6126667,,,,,,,,,,,,,,
170.919,510.721,,,,,,,,,,,,,,
171.146,504.752,,,,,,,,,,,,,,
171.373,497.332,,,,,,,,,,,,,,
171.6,505.76,,,,,,,,,,,,,,
171.827,480.6313333,,,,,,,,,,,,,,
172.054,503.6486667,,,,,,,,,,,,,,
172.281,510.775,,,,,,,,,,,,,,
172.508,494.0053333,,,,,,,,,,,,,,
172.735,491.139,,,,,,,,,,,,,,
172.962,496.1856667,,,,,,,,,,,,,,
173.189,501.3916667,,,,,,,,,,,,,,
173.416,496.652,,,,,,,,,,,,,,
173.643,507.748,,,,,,,,,,,,,,
173.87,514.028,,,,,,,,,,,,,,
174.097,512.363,,,,,,,,,,,,,,
174.324,476.902,,,,,,,,,,,,,,
174.551,494.0413333,,,,,,,,,,,,,,
174.778,530.203,,,,,,,,,,,,,,
175.005,512.467,,,,,,,,,,,,,,
175.232,494.7113333,,,,,,,,,,,,,,
175.459,495.7356667,,,,,,,,,,,,,,
175.686,501.5186667,,,,,,,,,,,,,,
175.913,498.642,,,,,,,,,,,,,,
176.14,505.774,,,,,,,,,,,,,,
176.367,498.9573333,,,,,,,,,,,,,,
176.594,503.064,,,,,,,,,,,,,,
176.821,493.7703333,,,,,,,,,,,,,,
177.048,497.2393333,,,,,,,,,,,,,,
177.275,522.0806667,,,,,,,,,,,,,,
177.502,528.537,,,,,,,,,,,,,,
177.729,507.675,,,,,,,,,,,,,,
177.956,505.791,,,,,,,,,,,,,,
178.183,521.3773333,,,,,,,,,,,,,,
178.41,521.4476667,,,,,,,,,,,,,,
178.637,515.2146667,,,,,,,,,,,,,,
178.864,470.1243333,,,,,,,,,,,,,,
179.091,500.2143333,,,,,,,,,,,,,,
179.318,500.903,,,,,,,,,,,,,,
179.545,490.379,,,,,,,,,,,,,,
179.772,488.349,,,,,,,,,,,,,,
179.999,486.125,,,,,,,,,,,,,,
180.226,490.0753333,,,,,,,,,,,,,,
180.453,480.867,,,,,,,,,,,,,,
180.68,502.0233333,,,,,,,,,,,,,,
180.907,485.6203333,,,,,,,,,,,,,,
181.134,486.1523333,,,,,,,,,,,,,,
181.361,488.611,,,,,,,,,,,,,,
181.588,456.8896667,,,,,,,,,,,,,,
181.815,483.738,,,,,,,,,,,,,,
182.042,495.5116667,,,,,,,,,,,,,,
182.269,488.9643333,,,,,,,,,,,,,,
182.496,469.139,,,,,,,,,,,,,,
182.723,482.5113333,,,,,,,,,,,,,,
182.95,513.015,,,,,,,,,,,,,,
183.177,481.914,,,,,,,,,,,,,,
183.404,524.1213333,,,,,,,,,,,,,,
183.63,508.8326667,,,,,,,,,,,,,,
183.857,486.098,,,,,,,,,,,,,,
184.084,507.6743333,,,,,,,,,,,,,,
184.311,489.445,,,,,,,,,,,,,,
184.538,499.701,,,,,,,,,,,,,,
184.765,465.126,,,,,,,,,,,,,,
184.992,492.8506667,,,,,,,,,,,,,,
185.219,476.6706667,,,,,,,,,,,,,,
185.446,481.8193333,,,,,,,,,,,,,,
185.673,492.1556667,,,,,,,,,,,,,,
185.9,496.534,,,,,,,,,,,,,,
186.127,458.1166667,,,,,,,,,,,,,,
186.354,460.9523333,,,,,,,,,,,,,,
186.581,474.557,,,,,,,,,,,,,,
186.808,489.962,,,,,,,,,,,,,,
187.035,490.5696667,,,,,,,,,,,,,,
187.262,512.2133333,,,,,,,,,,,,,,
187.489,488.6296667,,,,,,,,,,,,,,
187.716,502.126,,,,,,,,,,,,,,
187.943,481.1256667,,,,,,,,,,,,,,
188.17,486.0983333,,,,,,,,,,,,,,
188.397,482.472,,,,,,,,,,,,,,
188.624,467.1213333,,,,,,,,,,,,,,
188.851,494.28,,,,,,,,,,,,,,
189.078,482.9163333,,,,,,,,,,,,,,
189.305,498.9053333,,,,,,,,,,,,,,
189.532,506.0983333,,,,,,,,,,,,,,
189.759,480.8223333,,,,,,,,,,,,,,
189.986,493.3176667,,,,,,,,,,,,,,
190.213,493.1536667,,,,,,,,,,,,,,
190.44,520.1646667,,,,,,,,,,,,,,
190.667,492.88,,,,,,,,,,,,,,
190.894,478.4013333,,,,,,,,,,,,,,
191.121,502.2356667,,,,,,,,,,,,,,
191.348,492.111,,,,,,,,,,,,,,
191.575,465.0106667,,,,,,,,,,,,,,
191.802,492.407,,,,,,,,,,,,,,
192.029,498.356,,,,,,,,,,,,,,
192.256,515.2453333,,,,,,,,,,,,,,
192.483,456.4243333,,,,,,,,,,,,,,
192.71,467.1916667,,,,,,,,,,,,,,
192.937,484.9873333,,,,,,,,,,,,,,
193.164,464.8256667,,,,,,,,,,,,,,
193.391,499.91,,,,,,,,,,,,,,
193.618,489.7193333,,,,,,,,,,,,,,
193.845,493.7466667,,,,,,,,,,,,,,
194.072,499.078,,,,,,,,,,,,,,
194.299,447.9626667,,,,,,,,,,,,,,
194.526,481.9023333,,,,,,,,,,,,,,
194.753,469.6563333,,,,,,,,,,,,,,
194.98,489.5496667,,,,,,,,,,,,,,
195.207,508.007,,,,,,,,,,,,,,
195.434,446.0496667,,,,,,,,,,,,,,
195.661,461.2613333,,,,,,,,,,,,,,
195.888,471.6,,,,,,,,,,,,,,
196.115,483.085,,,,,,,,,,,,,,
196.342,484.4133333,,,,,,,,,,,,,,
196.569,482.9523333,,,,,,,,,,,,,,
196.796,488.4706667,,,,,,,,,,,,,,
197.023,491.5493333,,,,,,,,,,,,,,
197.25,471.4116667,,,,,,,,,,,,,,
197.477,474.8766667,,,,,,,,,,,,,,
197.704,488.2213333,,,,,,,,,,,,,,
197.931,496.989,,,,,,,,,,,,,,
198.158,485.253,,,,,,,,,,,,,,
198.384,497.577,,,,,,,,,,,,,,
198.611,474.471,,,,,,,,,,,,,,
198.838,452.1373333,,,,,,,,,,,,,,
199.065,429.8786667,,,,,,,,,,,,,,
199.292,475.523,,,,,,,,,,,,,,
199.519,463.1223333,,,,,,,,,,,,,,
199.746,466.5393333,,,,,,,,,,,,,,
199.973,489.5216667,,,,,,,,,,,,,,
200.2,472.766,,,,,,,,,,,,,,
200.427,478.9523333,,,,,,,,,,,,,,
200.654,494.026,,,,,,,,,,,,,,
200.881,472.7293333,,,,,,,,,,,,,,
0,535,,,,,,,,,,,,,,
0.227,545.8103333,,,,,,,,,,,,,,
0.454,563.9486667,,,,,,,,,,,,,,
0.681,545.3516667,,,,,,,,,,,,,,
0.908,530.4496667,,,,,,,,,,,,,,
1.135,534.8986667,,,,,,,,,,,,,,
1.362,529.115,,,,,,,,,,,,,,
1.589,527.608,,,,,,,,,,,,,,
1.816,533.951,,,,,,,,,,,,,,
2.043,519.446,,,,,,,,,,,,,,
2.27,523.0803333,,,,,,,,,,,,,,
2.497,539.6996667,,,,,,,,,,,,,,
2.724,537.9056667,,,,,,,,,,,,,,
2.951,538.8393333,,,,,,,,,,,,,,
3.178,546.8866667,,,,,,,,,,,,,,
3.405,534.671,,,,,,,,,,,,,,
3.632,526.1726667,,,,,,,,,,,,,,
3.859,511.601,,,,,,,,,,,,,,
4.086,502.5383333,,,,,,,,,,,,,,
4.313,542.6553333,,,,,,,,,,,,,,
4.54,543.2846667,,,,,,,,,,,,,,
4.767,528.509,,,,,,,,,,,,,,
4.994,525.837,,,,,,,,,,,,,,
5.221,529.4406667,,,,,,,,,,,,,,
5.448,521.606,,,,,,,,,,,,,,
5.675,522.7486667,,,,,,,,,,,,,,
5.902,538.0376667,,,,,,,,,,,,,,
6.129,538.6936667,,,,,,,,,,,,,,
6.356,556.5336667,,,,,,,,,,,,,,
6.583,547.0206667,,,,,,,,,,,,,,
6.81,536.232,,,,,,,,,,,,,,
7.037,518.1763333,,,,,,,,,,,,,,
7.264,526.2,,,,,,,,,,,,,,
7.49,553.3873333,,,,,,,,,,,,,,
7.717,542.6406667,,,,,,,,,,,,,,
7.944,529.2286667,,,,,,,,,,,,,,
8.171,547.5493333,,,,,,,,,,,,,,
8.398,552.611,,,,,,,,,,,,,,
8.625,518.6743333,,,,,,,,,,,,,,
8.852,527.9346667,,,,,,,,,,,,,,
9.079,513.0326667,,,,,,,,,,,,,,
9.306,500.3333333,,,,,,,,,,,,,,
9.533,531.7186667,,,,,,,,,,,,,,
9.76,519.6193333,,,,,,,,,,,,,,
9.987,517.4853333,,,,,,,,,,,,,,
10.214,520.4303333,,,,,,,,,,,,,,
10.441,493.2193333,,,,,,,,,,,,,,
10.668,489.6626667,,,,,,,,,,,,,,
10.895,516.6396667,,,,,,,,,,,,,,
11.122,540.735,,,,,,,,,,,,,,
11.349,539.4926667,,,,,,,,,,,,,,
11.576,503.171,,,,,,,,,,,,,,
11.803,481.6506667,,,,,,,,,,,,,,
12.03,483.8986667,,,,,,,,,,,,,,
12.257,492.196,,,,,,,,,,,,,,
12.484,507.337,,,,,,,,,,,,,,
12.711,501.6673333,,,,,,,,,,,,,,
12.938,521.867,,,,,,,,,,,,,,
13.165,525.6323333,,,,,,,,,,,,,,
13.392,512.599,,,,,,,,,,,,,,
13.619,543.6573333,,,,,,,,,,,,,,
13.846,534.5853333,,,,,,,,,,,,,,
14.073,502.976,,,,,,,,,,,,,,
14.3,516.0743333,,,,,,,,,,,,,,
14.527,513.382,,,,,,,,,,,,,,
14.754,506.7243333,,,,,,,,,,,,,,
14.981,527.5133333,,,,,,,,,,,,,,
15.208,515.8446667,,,,,,,,,,,,,,
15.435,513.843,,,,,,,,,,,,,,
15.662,511.7386667,,,,,,,,,,,,,,
15.889,503.3296667,,,,,,,,,,,,,,
16.116,528.193,,,,,,,,,,,,,,
16.343,519.09,,,,,,,,,,,,,,
16.57,503.216,,,,,,,,,,,,,,
16.797,510.7503333,,,,,,,,,,,,,,
17.024,526.259,,,,,,,,,,,,,,
17.251,539.9656667,,,,,,,,,,,,,,
17.478,529.2393333,,,,,,,,,,,,,,
17.705,507.367,,,,,,,,,,,,,,
17.932,513.8026667,,,,,,,,,,,,,,
18.159,512.612,,,,,,,,,,,,,,
18.386,491.5383333,,,,,,,,,,,,,,
18.613,491.6096667,,,,,,,,,,,,,,
18.84,523.6483333,,,,,,,,,,,,,,
19.067,531.2433333,,,,,,,,,,,,,,
19.294,500.8626667,,,,,,,,,,,,,,
19.521,492.7986667,,,,,,,,,,,,,,
19.748,503.8063333,,,,,,,,,,,,,,
19.975,494.1296667,,,,,,,,,,,,,,
20.202,501.8783333,,,,,,,,,,,,,,
20.429,523.1533333,,,,,,,,,,,,,,
20.656,507.6586667,,,,,,,,,,,,,,
20.883,519.932,,,,,,,,,,,,,,
21.11,524.8246667,,,,,,,,,,,,,,
21.337,508.799,,,,,,,,,,,,,,
21.564,515.4783333,,,,,,,,,,,,,,
21.791,519.0383333,,,,,,,,,,,,,,
22.017,502.2696667,,,,,,,,,,,,,,
22.244,497.4056667,,,,,,,,,,,,,,
22.471,516.4033333,,,,,,,,,,,,,,
22.698,516.0773333,,,,,,,,,,,,,,
22.925,505.3196667,,,,,,,,,,,,,,
23.152,510.8106667,,,,,,,,,,,,,,
23.379,523.6133333,,,,,,,,,,,,,,
23.606,511.1703333,,,,,,,,,,,,,,
23.833,503.41,,,,,,,,,,,,,,
24.06,509.5663333,,,,,,,,,,,,,,
24.287,498.1246667,,,,,,,,,,,,,,
24.514,512.1083333,,,,,,,,,,,,,,
24.741,532.3993333,,,,,,,,,,,,,,
24.968,526.1286667,,,,,,,,,,,,,,
25.195,499.25,,,,,,,,,,,,,,
25.422,492.0106667,,,,,,,,,,,,,,
25.649,504.8756667,,,,,,,,,,,,,,
25.876,501.6326667,,,,,,,,,,,,,,
26.103,502.135,,,,,,,,,,,,,,
26.33,501.522,,,,,,,,,,,,,,
26.557,513.3806667,,,,,,,,,,,,,,
26.784,525.501,,,,,,,,,,,,,,
27.011,524.22,,,,,,,,,,,,,,
27.238,518.2003333,,,,,,,,,,,,,,
27.465,503.7263333,,,,,,,,,,,,,,
27.692,500.2013333,,,,,,,,,,,,,,
27.919,502.9033333,,,,,,,,,,,,,,
28.146,500.2233333,,,,,,,,,,,,,,
28.373,505.6863333,,,,,,,,,,,,,,
28.6,521.2813333,,,,,,,,,,,,,,
28.827,520.7093333,,,,,,,,,,,,,,
29.054,532.6053333,,,,,,,,,,,,,,
29.281,524.788,,,,,,,,,,,,,,
29.508,520.9653333,,,,,,,,,,,,,,
29.735,529.9346667,,,,,,,,,,,,,,
29.962,510.6913333,,,,,,,,,,,,,,
30.189,514.7123333,,,,,,,,,,,,,,
30.416,524.8326667,,,,,,,,,,,,,,
30.643,514.1576667,,,,,,,,,,,,,,
30.87,507.4106667,,,,,,,,,,,,,,
31.097,510.4556667,,,,,,,,,,,,,,
31.324,536.4326667,,,,,,,,,,,,,,
31.551,520.9136667,,,,,,,,,,,,,,
31.778,501.211,,,,,,,,,,,,,,
32.005,514.1303333,,,,,,,,,,,,,,
32.232,529.72,,,,,,,,,,,,,,
32.459,531.934,,,,,,,,,,,,,,
32.686,528.1576667,,,,,,,,,,,,,,
32.913,555.2516667,,,,,,,,,,,,,,
33.14,544.421,,,,,,,,,,,,,,
33.367,536.241,,,,,,,,,,,,,,
33.594,527.7776667,,,,,,,,,,,,,,
33.821,538.13,,,,,,,,,,,,,,
34.048,536.1423333,,,,,,,,,,,,,,
34.275,518.5886667,,,,,,,,,,,,,,
34.502,543.5983333,,,,,,,,,,,,,,
34.729,551.671,,,,,,,,,,,,,,
34.956,547.6213333,,,,,,,,,,,,,,
35.183,561.991,,,,,,,,,,,,,,
35.41,566.588,,,,,,,,,,,,,,
35.637,549.0906667,,,,,,,,,,,,,,
35.864,524.626,,,,,,,,,,,,,,
36.091,559.8043333,,,,,,,,,,,,,,
36.318,581.2453333,,,,,,,,,,,,,,
36.545,556.798,,,,,,,,,,,,,,
36.771,532.6936667,,,,,,,,,,,,,,
36.998,529.577,,,,,,,,,,,,,,
37.225,561.9333333,,,,,,,,,,,,,,
37.452,539.0676667,,,,,,,,,,,,,,
37.679,526.788,,,,,,,,,,,,,,
37.906,549.6943333,,,,,,,,,,,,,,
38.133,556.0653333,,,,,,,,,,,,,,
38.36,554.2113333,,,,,,,,,,,,,,
38.587,580.3693333,,,,,,,,,,,,,,
38.814,565.455,,,,,,,,,,,,,,
39.041,542.7906667,,,,,,,,,,,,,,
39.268,552.8846667,,,,,,,,,,,,,,
39.495,559.0046667,,,,,,,,,,,,,,
39.722,575.265,,,,,,,,,,,,,,
39.949,565.8856667,,,,,,,,,,,,,,
40.176,567.043,,,,,,,,,,,,,,
40.403,578.135,,,,,,,,,,,,,,
40.63,579.367,,,,,,,,,,,,,,
40.857,579.0426667,,,,,,,,,,,,,,
41.084,589.587,,,,,,,,,,,,,,
41.311,575.7176667,,,,,,,,,,,,,,
41.538,555.9933333,,,,,,,,,,,,,,
41.765,555.859,,,,,,,,,,,,,,
41.992,548.3053333,,,,,,,,,,,,,,
42.219,552.7836667,,,,,,,,,,,,,,
42.446,556.3273333,,,,,,,,,,,,,,
42.673,558.9626667,,,,,,,,,,,,,,
42.9,563.5183333,,,,,,,,,,,,,,
43.127,575.5516667,,,,,,,,,,,,,,
43.354,584.2456667,,,,,,,,,,,,,,
43.581,604.59,,,,,,,,,,,,,,
43.808,637.864,,,,,,,,,,,,,,
44.035,611.024,,,,,,,,,,,,,,
44.262,581.8873333,,,,,,,,,,,,,,
44.489,585.2306667,,,,,,,,,,,,,,
44.716,595.6256667,,,,,,,,,,,,,,
44.943,597.9006667,,,,,,,,,,,,,,
45.17,567.983,,,,,,,,,,,,,,
45.397,576.6576667,,,,,,,,,,,,,,
45.624,593.092,,,,,,,,,,,,,,
45.851,573.0983333,,,,,,,,,,,,,,
46.078,561.8866667,,,,,,,,,,,,,,
46.305,566.1146667,,,,,,,,,,,,,,
46.532,564.729,,,,,,,,,,,,,,
46.759,567.238,,,,,,,,,,,,,,
46.986,595.2116667,,,,,,,,,,,,,,
47.213,587.418,,,,,,,,,,,,,,
47.44,573.1926667,,,,,,,,,,,,,,
47.667,582.108,,,,,,,,,,,,,,
47.894,569.0203333,,,,,,,,,,,,,,
48.121,564.1443333,,,,,,,,,,,,,,
48.348,563.6936667,,,,,,,,,,,,,,
48.575,571.5683333,,,,,,,,,,,,,,
48.802,591.7783333,,,,,,,,,,,,,,
49.029,592.453,,,,,,,,,,,,,,
49.256,602.629,,,,,,,,,,,,,,
49.483,589.5713333,,,,,,,,,,,,,,
49.71,584.5786667,,,,,,,,,,,,,,
49.937,593.7643333,,,,,,,,,,,,,,
50.164,594.545,,,,,,,,,,,,,,
50.391,594.9166667,,,,,,,,,,,,,,
50.618,588.7776667,,,,,,,,,,,,,,
50.845,600.547,,,,,,,,,,,,,,
51.072,598.3716667,,,,,,,,,,,,,,
51.299,601.5113333,,,,,,,,,,,,,,
51.525,609.91,,,,,,,,,,,,,,
51.752,620.1443333,,,,,,,,,,,,,,
51.979,624.0216667,,,,,,,,,,,,,,
52.206,614.9356667,,,,,,,,,,,,,,
52.433,601.142,,,,,,,,,,,,,,
52.66,598.1316667,,,,,,,,,,,,,,
52.887,631.3783333,,,,,,,,,,,,,,
53.114,647.545,,,,,,,,,,,,,,
53.341,632.885,,,,,,,,,,,,,,
53.568,639.8013333,,,,,,,,,,,,,,
53.795,636.4326667,,,,,,,,,,,,,,
54.022,605.681,,,,,,,,,,,,,,
54.249,613.9083333,,,,,,,,,,,,,,
54.476,622.0543333,,,,,,,,,,,,,,
54.703,630.9653333,,,,,,,,,,,,,,
54.93,634.214,,,,,,,,,,,,,,
55.157,635.0446667,,,,,,,,,,,,,,
55.384,636.46,,,,,,,,,,,,,,
55.611,634.2673333,,,,,,,,,,,,,,
55.838,623.77,,,,,,,,,,,,,,
56.065,611.271,,,,,,,,,,,,,,
56.292,637.665,,,,,,,,,,,,,,
56.519,636.973,,,,,,,,,,,,,,
56.746,649.1426667,,,,,,,,,,,,,,
56.973,660.4766667,,,,,,,,,,,,,,
57.2,654.41,,,,,,,,,,,,,,
57.427,661.0463333,,,,,,,,,,,,,,
57.654,662.8823333,,,,,,,,,,,,,,
57.881,666.928,,,,,,,,,,,,,,
58.108,674.7403333,,,,,,,,,,,,,,
58.335,675.1493333,,,,,,,,,,,,,,
58.562,691.6263333,,,,,,,,,,,,,,
58.789,677.7223333,,,,,,,,,,,,,,
59.016,663.4256667,,,,,,,,,,,,,,
59.243,676.741,,,,,,,,,,,,,,
59.47,669.0976667,,,,,,,,,,,,,,
59.697,659.621,,,,,,,,,,,,,,
59.924,666.892,,,,,,,,,,,,,,
60.151,681.66,,,,,,,,,,,,,,
60.378,691.179,,,,,,,,,,,,,,
60.605,711.89,,,,,,,,,,,,,,
60.832,713.6726667,,,,,,,,,,,,,,
61.059,703.949,,,,,,,,,,,,,,
61.286,723.8966667,,,,,,,,,,,,,,
61.513,743.7773333,,,,,,,,,,,,,,
61.74,717.7116667,,,,,,,,,,,,,,
61.967,713.0876667,,,,,,,,,,,,,,
62.194,744.967,,,,,,,,,,,,,,
62.421,743.595,,,,,,,,,,,,,,
62.648,721.2163333,,,,,,,,,,,,,,
62.875,738.5466667,,,,,,,,,,,,,,
63.102,757.7043333,,,,,,,,,,,,,,
63.329,747.0516667,,,,,,,,,,,,,,
63.556,720.8386667,,,,,,,,,,,,,,
63.783,729.344,,,,,,,,,,,,,,
64.01,750.1666667,,,,,,,,,,,,,,
64.237,746.145,,,,,,,,,,,,,,
64.464,740.8613333,,,,,,,,,,,,,,
64.691,753.723,,,,,,,,,,,,,,
64.918,757.3506667,,,,,,,,,,,,,,
65.145,747.8936667,,,,,,,,,,,,,,
65.372,765.4753333,,,,,,,,,,,,,,
65.599,794.0783333,,,,,,,,,,,,,,
65.826,797.549,,,,,,,,,,,,,,
66.052,776.018,,,,,,,,,,,,,,
66.279,792.398,,,,,,,,,,,,,,
66.506,825.75,,,,,,,,,,,,,,
66.733,801.3126667,,,,,,,,,,,,,,
66.96,784.232,,,,,,,,,,,,,,
67.187,806.5553333,,,,,,,,,,,,,,
67.414,833.43,,,,,,,,,,,,,,
67.641,847.717,,,,,,,,,,,,,,
67.868,855.6336667,,,,,,,,,,,,,,
68.095,845.9256667,,,,,,,,,,,,,,
68.322,821.8076667,,,,,,,,,,,,,,
68.549,829.9683333,,,,,,,,,,,,,,
68.776,832.858,,,,,,,,,,,,,,
69.003,819.2626667,,,,,,,,,,,,,,
69.23,826.28,,,,,,,,,,,,,,
69.457,847.7566667,,,,,,,,,,,,,,
69.684,853.88,,,,,,,,,,,,,,
69.911,871.813,,,,,,,,,,,,,,
70.138,877.322,,,,,,,,,,,,,,
70.365,868.66,,,,,,,,,,,,,,
70.592,852.4753333,,,,,,,,,,,,,,
70.819,846.7206667,,,,,,,,,,,,,,
71.046,849.4166667,,,,,,,,,,,,,,
71.273,873.4166667,,,,,,,,,,,,,,
71.5,863.516,,,,,,,,,,,,,,
71.727,857.183,,,,,,,,,,,,,,
71.954,887.353,,,,,,,,,,,,,,
72.181,870.2973333,,,,,,,,,,,,,,
72.408,872.9426667,,,,,,,,,,,,,,
72.635,880.0313333,,,,,,,,,,,,,,
72.862,873.2073333,,,,,,,,,,,,,,
73.089,877.9233333,,,,,,,,,,,,,,
73.316,894.0836667,,,,,,,,,,,,,,
73.543,909.865,,,,,,,,,,,,,,
73.77,922.329,,,,,,,,,,,,,,
73.997,919.7876667,,,,,,,,,,,,,,
74.224,913.6936667,,,,,,,,,,,,,,
74.451,909.9986667,,,,,,,,,,,,,,
74.678,910.429,,,,,,,,,,,,,,
74.905,921.1486667,,,,,,,,,,,,,,
75.132,902.3106667,,,,,,,,,,,,,,
75.359,886.1463333,,,,,,,,,,,,,,
75.586,887.1666667,,,,,,,,,,,,,,
75.813,873.678,,,,,,,,,,,,,,
76.04,882.8233333,,,,,,,,,,,,,,
76.267,907.5946667,,,,,,,,,,,,,,
76.494,879.1673333,,,,,,,,,,,,,,
76.721,865.7966667,,,,,,,,,,,,,,
76.948,906.1846667,,,,,,,,,,,,,,
