POSITION,old_mCherry_avg_wd1,old_mCherry_avg_wd2,old_mCherry_avg_wd3,old_mCherry_avg_wd4,old_mCherry_avg_wd5,old_mCherry_avg_wd6,old_mCherry_avg_wd7,old_mCherry_avg_wd8,old_mCherry_avg_wd9,old_mCherry_avg_wd10,old_mCherry_avg_wd11,new_orai_avg_wd2,new_orai_avg_wd3,new_orai_avg_wd4,new_orai_avg_wd5,new_orai_avg_wd6,new_orai_avg_wd8,old_orai_avg_wd1,old_orai_avg_wd2,old_orai_avg_wd3,old_orai_avg_wd4,old_orai_avg_wd5,stim_avg_wd2,stim_avg_wd3,stim_avg_wd4,stim_avg_wd6,stim_avg_wd7,stim_avg_wd8,stim_avg_wd9,stim_avg_wd10,stim_avg_wd11,stim_avg_wd12,disc1-WT-Avg,disc2-WT-Avg,disc3-WT-Avg,disc4-WT-Avg,disc5-WT-Avg,disc6-WT-Avg,disc7-WT-Avg,disc8-WT-Avg,disc10-WT-Avg,disc11-WT-Avg,disc12-WT-Avg,disc13-WT-Avg,disc15-WT-Avg,disc1-Avg-Best2,disc3-Avg-Best2,disc4-Avg-Best2,disc5-Avg-Best2,disc6-Avg-Best2,disc7-Avg-Best2,disc8-Avg-Best2,disc9-Avg-Best2,disc10-Avg-Best2,disc11-Avg-Best2,disc12-Avg-Best2,disc13-Avg-Best2,disc14-Avg-Best2,new_mCherry_avg_wd2,new_mCherry_avg_wd5,new_mCherry_avg_wd6,new_mCherry_avg_wd7,new_mCherry_avg_wd8,new_mCherry_avg_wd9,new_mCherry_avg_wd10,new_mCherry_avg_wd11,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd9,SERCA_gray_avg_wd10,SERCA_gray_avg_wd11,SERCA_gray_avg_wd12,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd4,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8,SERCAmCherry_gray_avg_wd9
93.291,419.3,390,771.7,132.2,242.4,142.3,183.7,462.4,314.5,117.2,191.5,152.8,186.8,164.6,127.5,95.8,124.2,-331.5,141.8,-202.3,-449.8,262,-18.3,157.6,151.6,390.2,385.3,-192.5,-440.9,443.3,-350.4,-46.1,840.4,1116.5,1092.4,649.2,321.5,447.5,902.2,946.1,497.1,371.5,533.1,505.5,360.5,670,452.5,735,365.4,602.4,828.2,814.8,589,321,398.4,352.8,407.9,587.9,388.4,223.3,271.7,221.9,266.1,369.8,220.3,240.8,2842.4,3382.3,2155.7,1421,2301,3549,1482.5,2602.3,2740.2,2287.8,1093.6,2286.4,964.7,2387.9
93.518,421.4,339,849.7,121.3,256,170,219.9,344.9,243.7,98.7,155.8,171.1,233.7,141.7,162.3,98,118.3,-237.3,132.5,-231.5,-433.4,302.2,-44,199.8,149.1,343.7,485.5,-185.9,-477.3,372.2,-289,-69.8,888.5,1096.1,933.4,672.1,373,504.5,792.8,843.1,451.2,344.5,410.5,429.5,413.7,631.7,554,684.2,354.7,649.9,808.8,656.3,767.7,347.5,277.2,373.7,431.8,483.2,420,207.5,286.7,235.8,292.9,337.3,232.2,267.6,2841.9,3390.2,2233.2,1580.3,2178.4,3720.5,1637.4,2782.4,2476,2376.5,876.6,2462.1,1016.2,2411.3
93.745,432,293.8,927.7,38.7,395.2,229.8,238.4,385.2,290,158.2,143.1,167.6,235.5,142.4,151.9,96.2,121.4,-219.4,112.8,-161.5,-430.7,300.1,-57.7,161.9,257.3,293.3,475,-224,-467.1,323.4,-335.3,-153.6,619.2,1110.4,1040.4,565.2,433.5,535,819.7,844.1,478,304.5,484.3,443.5,278.4,607.6,669.5,660,294.1,662.2,787.7,732.4,688.5,313,348.7,342.2,425,500.7,378.9,211.8,279.6,235.4,279.8,386.1,210.1,260.2,2765,2996,2331.6,1517.2,2022.7,3642.7,1634.7,2524.6,3063.7,2692.3,871.6,2662.3,1186.6,2781.3
93.972,391.4,183.1,889.6,47.5,414.3,236.4,183.4,380.9,328.5,206.6,192.7,164.3,244.5,153.3,134.3,93.5,135,-281.2,97.8,-118.6,-438.3,171.4,-193.3,140.1,226.1,236.6,455,-174.5,-463.7,356.9,-393.2,-168.6,731.3,1099.6,999.8,654.2,299,455,718.2,856.5,435.2,363,508,411,314.8,613.3,442.5,593.8,398.2,602.6,725.6,808.3,602.3,349.5,443.4,329.3,418.3,457.6,407.4,218.5,264.8,231.5,272.4,339.5,242.3,221.3,2692.1,2976.8,1995.8,1441.1,2223.5,3632.3,1758.5,2511.4,2636.8,2512.5,920.6,2235.6,1213.1,2136.8
94.199,445.6,167.5,892.6,47.5,416.2,181.3,204.8,298.4,281.1,203.8,47.7,170.2,201.5,174.6,137,107.9,118.5,-296.4,96.2,-90.6,-451,222.6,-55.3,165,217.1,441.2,534.5,-144.8,-556.3,331.5,-395.6,-191.8,675.1,1147.9,951.8,755.8,303.5,527.5,756.7,774.4,415.3,188.5,436.9,500,256.5,584.2,476.5,696.1,362.7,664.9,841.7,817.1,599,439,315.2,387.2,441,349.3,375.3,227.7,251.8,225.8,258,375.8,230.5,261.9,2854.5,3168.1,1859,1630.1,2396.4,3365.9,1787.4,2676.8,2521.7,2148.5,960.7,2420,1211.7,1717.5
94.426,495.4,189.3,907.1,-29.9,381,227,168.7,234,274.3,96.8,84.7,178.8,224.8,170.5,174.3,120.4,101.3,-189,72.9,-63.6,-450.5,168.4,-29.4,156.4,248.6,296.9,422.8,-159.6,-479.1,379,-324,-75.6,691,1165.1,1113.1,720.4,343,527.5,749.5,746.4,437.3,252,361.1,477,293.2,613.5,350,647.4,325.9,662.9,899.8,696.6,677.2,425,462.8,352.9,407.5,608.1,402.8,217.6,260,222.9,250.1,355.9,211.2,257.3,2958.3,3071.9,1944.8,1664.2,2574.6,3253.9,1833,2461.3,3015.8,2110.4,939.2,2688.7,956.9,2343.9
94.653,418.3,196.9,759.8,-43.1,283.2,164.4,234.8,295.9,268.8,121.4,85,186.1,209.3,175,131.4,120.4,105.3,-350.6,97.3,-109.2,-425.1,191.4,-48.1,166.3,250.4,257.6,385,-188.3,-513.1,341,-350.5,-79.6,594.1,1142.9,991.8,724.8,374,349,826.1,751.9,485,276.5,399.8,399,278.9,717.2,460,642.9,368.2,612.6,938,963,516.1,371,429.9,310.3,464.1,401.7,356.3,232.8,283.8,234.8,288.9,358,191.2,267,2886.7,2989.4,1827.4,1768.8,2386.7,3435.2,1786.5,2311.1,2883,2284.3,1247.6,2663.4,956.1,2439
94.88,453.2,206.1,842.8,-43.5,265.6,104.2,250,325,324.6,60.7,112.5,183.5,213,154.5,106.8,115.7,118.5,-348.5,26.6,-190.9,-466.3,207.9,-88.7,143.7,201.3,255.7,432.3,-175.1,-468.7,354.7,-271.6,-78.8,684.3,1120.7,1054.4,596.4,335.5,368,744.7,766.5,554.8,253.5,419.4,453,345.5,575.7,414.5,633.7,264.5,648.6,971.1,776.4,568.4,355.5,420.8,331.3,382.1,548.4,382.6,247.5,277.3,245.6,293.8,409.1,242.2,267.4,2775.1,3423.6,2089,1785.5,2063.1,3524.8,1727.4,2565.7,2915.3,2406.4,1228.1,2545.9,1262.1,1811.1
95.107,429.9,157.9,857.8,-52.1,190.1,181.6,229.7,305.1,280.6,80,191.2,152.3,239.2,173.2,144.1,102.8,118.2,-310,39.5,-321.3,-473.1,244.9,-67.6,163.9,208.5,234.8,455.5,-105.4,-563.7,349.3,-350.4,-99.9,633.4,1187.7,781,690.1,268.5,330,774.8,715.1,526.3,275,496.6,386,368.1,557.9,460,600.7,281.1,682.9,959.3,788.7,556.4,269,277.1,328.3,450.5,529.7,387.7,245.9,268.2,253,276.5,422.7,243.8,278.8,2782.1,3605.7,2524.6,1636.7,1963.3,3344.6,1855.5,2461.7,2990.6,2641.2,1138.2,2548.1,1060.5,2919.8
95.334,382.7,208.7,843.4,-70.3,165.7,184.6,177.8,294.9,180.6,150.8,27.4,156.4,244.5,207.4,165.8,105.8,118.9,-250.2,45.7,-290.7,-492,195.1,-62.9,161.7,282.3,269.8,467.5,-189.2,-497.3,298.4,-414.9,14.1,664.7,1221.5,978.3,670.1,290,377,769.2,685.9,536.6,247.5,418.2,401,367.4,534.3,457.5,717.3,311.8,638.2,937.7,785.7,647.2,286.5,307.3,363.5,449.6,439.2,378.3,249.7,274.8,227.1,267.3,380.5,211.1,260.8,2930.3,3807.3,2152.9,1704.7,1850.4,3281.3,1836.6,2321,2409.3,2057.3,978.6,2407.7,963.8,2151.7
95.56,399.4,166.6,879.5,-116.6,142.6,258.9,209.5,406.7,200.2,122,82.5,191.1,196.7,188.5,125.5,109.5,98.9,-326.3,93.6,-240.7,-480.2,219.9,-99.7,120.2,369.4,259.2,510.5,-196,-512,337.8,-382,-63.3,685.1,1146.6,879.4,641.9,299,478,799.1,717.8,424.5,347,528.3,350,299,428.7,363.5,643.4,265.5,636.8,799.8,801.3,607.2,362,348.8,357.1,440.3,469.1,339.1,245.7,252,198.7,277.8,335.9,214.3,269,2961.8,3346.2,1973.8,1688.3,2267.2,3257.9,1753.4,2213.1,2399.9,2370.5,1180.2,2525,1294.8,2281
95.787,309.5,232.9,828.7,-66.6,110.8,174.3,137.5,384.1,202,56.9,43.5,172.8,210.7,171.4,147.4,100.5,97.8,-287.3,32.7,-291.8,-489.7,230.1,-46,170.1,441.1,294.6,386.8,-225.6,-393.6,328,-340.3,-101.4,761.7,1195.3,970.1,735.1,232.5,512,837.9,683.9,539.4,231,464,381.5,286.7,557.9,400,678.4,295.7,694.7,927.4,801.2,542.6,285,312.5,327.2,402.6,633.1,319.6,237.8,235.6,224.4,282.1,385.7,232.5,310.1,2862.5,3118.5,2066.1,1614.4,1991.8,3047.7,1749.5,2359.2,3201.6,2417.2,1052.5,2329.2,1281.2,2290.7
96.014,317.6,255,850.9,24.3,96.9,155.5,159.5,412.7,229.9,82.8,86.1,153.2,216.5,170.1,148.2,97.8,120.4,-403,78.6,-312.2,-463.6,223.2,-40.6,83.5,328,277.6,478.8,-252.4,-483.3,268.5,-396.4,-131.2,717.8,1189.7,951.1,817.2,274.5,261,726.2,729.5,430.3,295.5,417,457,244,619.8,439,741.3,322.6,627.9,823.5,762.4,560.3,287,216,314.3,448.5,422.4,325.1,226,270.3,244.8,257.6,426.3,220.2,260.1,2875.3,3328.2,1827.1,1565.6,2038.3,3344.6,1834.2,2505.7,2643.1,2070.8,836.5,2288,1284,2181
96.241,342.6,236.5,792.9,-100.7,22.9,172.8,161,323.3,180.4,135.2,121.9,137.2,208.5,157.6,146.8,110.4,124.3,-333.8,52.6,-340.6,-462.3,225.7,-134.1,142.1,282,308.1,603.5,-182.6,-509,339.6,-333.6,-167.1,767.9,966.7,998.4,613.3,260,454.5,720.3,609.7,572.5,288.5,442.2,447.5,331.9,535.9,448,696.7,316,576.2,861.9,753.5,518.7,306,265.1,442.5,418.7,515.5,336,240.7,276.9,237.4,269.4,397.5,221.8,256.3,3009.2,3414.5,2113.2,1512.5,2250,3561.5,1864.1,2601.3,2298.3,2092.7,1171.1,2664.8,1302.6,2607.6
96.468,288.9,222.2,709.4,-150,45.2,252.7,91,356.8,138.1,62.1,103.6,152.7,223,148.9,149.7,119.6,113.7,-351.3,-7.2,-300.1,-448.7,187.6,-97.7,116.2,201.8,360.4,469.8,-248.5,-538,422.4,-396.7,-166.9,713.4,1067.3,910.8,665.5,164,359.5,800.9,683.1,544.4,229.5,433.6,368,295.5,463.7,404.5,657.4,287.8,678.4,750.3,732.6,495.5,256.5,260.3,300.6,447.5,479.1,316,255.1,265,222.1,283.9,305.6,200.5,275.8,3069.7,3505.9,1952.8,1518.4,2473.4,3389.7,1686.2,2665.2,2449.9,1617.3,1167.8,2396,1329.9,1981.9
96.695,315,271.4,762.7,-120.7,30.1,109.3,180.7,376.6,165.8,43.9,74.4,196.2,221,155.2,145.4,103.9,115.6,-312.4,65.3,-289,-421,299.9,-108.9,119,279.2,253,572,-243.8,-501.2,373,-441.6,-198,716.1,1082.1,973.2,663.4,247,399.5,806.9,732.5,413.3,219,371.6,347.5,267.5,530.1,497.5,587.1,261.4,541.3,835.9,775.5,457.9,266,302.8,294.4,396.8,463,326.9,246.4,293,214.2,295.5,389.7,179.9,302.8,3182.2,3333.8,1993.5,1401.2,2135.2,3353,1630.6,2557,2607.2,1766,924.5,2394.6,1270.2,2679.9
96.922,287.4,293.3,687.9,-95.2,-5.4,120.6,176.4,354.6,118.5,100.7,113.3,191.1,185.7,143.6,141,98.3,125.1,-340.7,97.3,-262.4,-456.3,212.9,-85.9,71,368.6,396.5,480.8,-225.2,-526.6,280.4,-389.2,-207.1,737.3,980.3,916.9,610.3,282,314,719.1,722,500.5,231,393.1,293,264.1,488.9,569.5,602,341.5,603.8,847.4,869,486,390,336.8,232.1,466.1,490.8,323.9,234.2,326.9,228.2,316.7,390.5,200.3,321.2,3155.2,3665.2,1791.9,1515.3,2268.4,3327.7,1747.6,2453.2,2515.3,1896.1,981.2,2597.9,1116.9,2855.9
97.149,293.3,214,764.9,-114.7,-22,108.6,208.2,344.2,81.5,110.4,45.2,186.6,197.8,148.5,178.6,114.6,129.5,-346.1,76.7,-329.2,-549,322.8,-125.5,127,269,419.3,428.8,-147.2,-519.5,278.9,-362.2,-73.7,667.7,940,896,534.8,323.5,256,835,687.8,514.4,77,479.8,309.5,232.5,452.3,451,594.5,278.9,600.2,814.9,722.2,482.2,296.5,249.8,300.9,416.3,514.5,347.1,237,283.3,243.9,309.1,472.3,225.6,296.4,3258.9,3276.5,1841.4,1676.9,1991.8,3414,1834.2,2570.8,2559.9,1765.3,935.4,2627.7,1252,2458.2
97.376,276.3,171.4,790.3,-156.8,-63.5,224.8,160.6,333.5,40,122.9,48.5,166.6,202.8,161.2,150.2,112.8,114.3,-293.2,115.5,-320.1,-444.7,300.4,-78.6,177.3,379.9,398.4,579.8,-99.8,-515.5,217.5,-446.4,-176.8,764.5,961.3,793.4,576.9,315,276,811.8,694.5,466,179.5,466.7,211,188.2,507.9,441.5,678.7,267.8,530.2,823.1,707.8,467.6,348,310.5,244.2,440.1,510.4,336.7,250.2,241.3,230.7,297.4,442.3,226.2,287.5,3295.4,3164.3,1811.6,1399.1,2050.3,3538.1,1860.6,2422.9,2937.2,2269.5,1104.8,2468,1073.2,2466.1
97.603,310.8,163.7,778.8,-148.3,23,147.9,97.7,293.4,44.7,144,-10,149.1,202.5,163.1,166.5,98.9,106.7,-371.3,116.3,-277.3,-504.8,372.5,-38,124.9,395.9,366.6,487.8,-241,-533.9,217.2,-426.9,-197.9,608.8,1014.2,857.5,652.5,306,261.5,663.6,713.2,538,58.5,426.6,204,226.9,455.4,477.5,675.9,320.7,700,750.8,629.1,443.8,292.5,253.8,249.9,442.9,467,307.9,243,279.2,227.9,283.2,404.1,250.3,272.3,2948.2,3537.3,1705.9,1220.3,2172.3,3230.4,1916.1,2948.9,2803.3,2328.1,1352.9,2460.2,996.5,2171.5
97.83,309.7,227.5,791.7,-52.7,-55,148.2,187.3,305.8,23.2,99.7,43.3,148.7,191.8,167.9,129.7,101.7,118.3,-302.9,14.5,-251.1,-475.9,255.8,-48.1,47.6,354.8,389.9,557.8,-218.2,-500.5,212.1,-416.5,-295.5,574,930.6,932.7,631.7,249,325,603.9,697.6,452.6,211.5,378.1,389.5,297.2,515.6,477,568.1,355.4,695.7,674.2,736.5,414.7,272.5,287.7,411.5,460.5,492.6,292.9,250.3,285.8,243.1,293,415.2,210.1,269.1,2919.8,3858.2,1780.5,1391,1843.1,3061.2,1837.4,2567.1,2681.8,2415.3,1085.6,2531,1135.8,2494.8
98.057,265.4,253.4,655.2,-98,-41.3,69.3,215.4,320.9,11.3,117.6,86.6,150.7,212.5,158.2,177.2,100.7,103.8,-318.8,-7.8,-341.5,-475.7,250.8,-160.2,149.9,415.8,401.3,431.8,-327.8,-557.1,249.1,-367.8,-267.5,598.9,1021.7,790.1,564.8,245,372,720.7,686.9,423.9,64.5,391.9,315,240.5,463.9,470.5,656.4,406.7,575,827.5,818.8,417.9,281,297.8,294.9,411,521.8,303.1,255.2,288.2,233.7,285.7,409.3,187.2,266.1,3217.8,3548.5,1959.1,1447.1,1713.1,3419.6,1601.2,2609.7,2853.6,2285.7,838.3,2457,880.8,2233.5
98.284,275.7,164.8,715.6,-118.9,-52.1,87.2,104.9,347,54.5,72.2,10.1,170,204.8,166.3,136.1,116.9,103.6,-308.7,17.8,-293.3,-435,251.1,-92.1,171.6,431.2,447,500.5,-295.1,-551.3,181.9,-419.3,-258.3,582.9,761.8,745,587.8,347.5,247,670.6,550.5,479.2,83,448.5,395,171.6,478.7,464.5,610,303.1,589.3,685.4,659,519.3,387.5,345.1,331.3,421.1,513.4,298.5,261.6,291.7,233.8,253.5,437.4,221.7,312,3269.5,3261,1921.1,1428.4,1570.3,3515.6,1555.9,2296.4,2770.7,2353,1073.3,2463.8,1081.7,2107.9
98.511,336.3,148.1,730.8,-119.8,10.2,144.7,138.7,331.9,56.2,102.5,29,158.7,208.3,150.1,127.6,123,124.4,-339.5,72.3,-274.7,-434.4,266.6,-116.4,158.9,365.2,399.3,551.3,-239.7,-560.6,241.9,-410,-168.7,553.7,893.6,787.9,670,255.5,351,551.7,555.8,478.3,60.5,332.9,388,161.6,440.7,492.5,656.4,321.9,588.1,709.7,886.3,456.3,265,307.1,276.6,436.4,477.7,251.6,263.1,263.4,231.1,256.4,383.1,224.2,292.4,3054.2,3401.4,1918.6,1391.6,1641.4,3278.9,1674.5,2625.1,3092.3,2255.6,953.1,2706.5,1143.5,2217.7
98.738,281.3,125,755.7,-183.9,26.8,107.1,178.8,344.1,-0.5,120.2,28.2,172.2,216.3,158.7,146.4,98.4,113.5,-347.1,69.1,-340.7,-499.8,292.3,-80.7,153.6,328.1,309.6,487.3,-143.8,-511.2,221.5,-392.8,-272.8,699.4,762.5,764.1,751.5,170,217,667.6,603.2,445.2,164.5,340.3,219,238.4,388.6,363.5,620.1,354.5,540.3,689.4,887.3,387.8,242,276.3,285.8,448.3,459,298.7,249.9,256.9,218.9,276.4,362.4,239.9,285.3,2825.2,3606.8,1951.8,1348.3,1585.7,3214.7,1667.1,2688.4,2952.6,2072.7,1375,2449,1100.4,1983.6
98.965,270.1,147.7,722.5,-102.1,-3,77.8,103.6,364.8,101.6,97.5,56.6,185.7,211.5,167.1,168.9,102.3,96.2,-339,65,-267.7,-489.4,330.4,-102,133.7,376.5,429.1,524.3,-207.8,-525.1,290.1,-358.4,-250.9,581.1,805.1,647.3,737.5,243,256.5,581.6,733.1,463.9,105.5,352.1,360.5,240.9,346.6,400.5,681.2,379.7,566,644,957,409.5,306.5,222.1,384.5,411.1,309.6,307.7,256.2,280.9,207.2,307.9,402.1,197.2,277.9,2867.5,3535.2,1931.9,1504.4,1763.4,3270,1530.4,2647.8,3013.3,2288.4,1285.7,2450.4,877.9,2404.7
99.192,260.1,94,766.3,-168.2,53.6,79.3,162.2,355.8,151.9,51,46.6,153.8,215.3,156.9,150.8,116.8,106.5,-318.4,77.6,-357.5,-501.6,242.5,-125.1,107.4,313.2,430.1,452.5,-227.3,-501.4,256.3,-407.9,-224.3,558.2,798.6,793.3,658.9,187,338,589.5,675.4,384,121.5,353,326.5,312,424.3,440,545.8,248.4,557.4,660.9,953,467,246.5,275.4,341.7,467.3,425.5,275.4,250.9,285.6,209.9,304.4,443.8,189.2,247.4,2997,3569.4,1740.1,1523.1,1922.3,3493.9,1554.7,2447.5,3132.8,2096.2,1120.1,2597.7,1089.8,2378.3
99.419,200.5,207.5,689.4,-215.4,67.6,46.6,130.2,450.6,111,-6.9,-0.6,159.7,207.3,150.1,140.8,118.2,116.8,-291.1,77.1,-285.2,-532.5,371.3,-86.1,124.6,403.8,460.6,602.5,-208,-507.6,269.7,-459.4,-199.1,482.7,800.8,814.6,644.2,298.5,288.5,607.8,614.1,477.5,66.5,365.5,266.5,242.1,501.6,424,666.8,404.7,532.2,702.9,841.1,439.5,263.5,247.2,287.3,425.5,453.4,311.8,241.7,272.2,216.3,291.2,414.7,216.9,269.2,3123.3,3540.8,1818,1346.5,2343.8,3319.1,1511.2,2325.2,3045.6,2131.4,971.6,2367.7,1300.4,2017.3
99.646,251,250.6,640.7,-155.3,37.3,85.2,118.4,398.7,20.5,-5.2,-28.8,177.4,226.7,143.5,137.1,124,122.5,-265.5,188.3,-375.3,-531.6,303.2,-72.1,84.6,452,367.4,570,-228.9,-453.5,341.1,-443.5,-281.6,502.6,864.8,729.4,642.6,157,189.5,704.1,525.9,413.4,101,358.4,292.5,198.3,428.8,349,611.7,301,586.1,732.6,879.2,414.6,355.5,344.6,312.7,428.9,440.6,327.5,235.6,261.6,239.6,287.5,411.9,220.7,295.9,3084.7,3828.8,1957.6,1360.7,2039.8,3084.1,1562.7,2577.5,2861.9,2309.7,891.2,2498.2,1297.1,2331.8
99.873,232.1,255.1,765.6,-142.3,-57.3,57.4,128.5,344.5,72.2,143.5,15.2,162.8,232.2,132.3,160.5,129.6,126.7,-347.9,112,-376.8,-436.9,278.6,-142.8,168.6,391.1,423.2,654.5,-207.6,-532,314.7,-399.4,-254,512.7,734.9,703.8,562.6,207.5,197,765.6,627.6,403.3,114.5,300.6,243.5,240.3,447.3,427.5,605,389.1,541.8,511.8,863.2,516.9,125.5,321.2,301.1,264.8,317.5,306,220.6,261.6,255.2,275.5,394.7,200.7,253,3200.2,3813.2,1704.8,1379.1,2030.7,3322.1,1480.8,2885.6,3160.9,2652.9,1054.1,2496.5,1262.7,2351.6
100.1,219.4,200,634.5,-175.4,-97.3,88.2,144.5,354.9,63,35.8,-42.6,180.6,227.5,133.6,132.1,117.3,132.3,-357.8,101.3,-347.6,-491,366.9,-105.4,134.8,403.9,428.9,680.8,-152.2,-532.7,303.5,-458.5,-254.2,468.2,924.9,770.4,661.7,208.5,330,780.7,474.3,283.2,73,390.9,256,97.9,513.3,461.5,630.8,259.3,650.3,785.2,893,435.2,194.5,234,304,368.5,433.4,305.7,234.6,237.3,247.7,281.6,379.6,190.8,244.6,3408.2,3812.9,1916.1,1287.6,2309.6,3641.5,1383.1,2369.8,3017.5,2515.1,1092.8,2567.2,1291.2,2281.9
100.327,251,198.3,704.7,-147,-62.4,25.2,161.6,326.9,98.2,26.9,-9.8,190.8,222.3,139.4,147.7,99.2,132.9,-331.3,117,-295.8,-492.2,225.7,-58.2,98.4,453.1,411.8,646.5,-257.2,-416,283.1,-447.7,-153.2,522.6,817,714.3,667.6,268.5,287,584.8,497.2,424.7,144,332.6,253,131.7,458.6,358,589,356.2,553.3,664.1,878.3,487.4,239.5,374.4,318.8,446.1,283.3,292.8,232.2,224.6,246.4,284.5,414.9,215.9,232.6,3263.5,3678.1,1959.5,1285.8,2181.4,3297.6,1418,2475.5,2681.4,2492.7,856.4,2375.3,1156.8,2380.1
100.554,213.9,166,665.8,-188,-31.6,69.9,121,298.1,118.3,49.8,-25.3,186.4,241.7,170.9,120.5,105.1,101.5,-395.2,86.2,-321.3,-519.1,333.4,2.9,146.7,487.2,492.6,535,-256.5,-454,256.3,-434,-167.2,529.9,739.9,684.4,511.9,159,340.5,663.7,391.7,385.9,146,402.2,257,151.3,467.7,488,609.9,293,561.3,769.9,861.6,454.5,347.5,312.9,235.6,359.9,411.3,286.2,224.1,245.9,235.1,279.4,416.1,199.8,297.6,3158.8,3571.6,1868,1426.9,2031.8,3007.8,1403.5,2188.1,2830.1,2511.8,964.3,2150.5,870.4,2449.2
100.781,312.4,234.9,718.4,-181.9,-52.8,16.7,141,337.6,136.7,35.4,-44,176.2,239.8,166,157.7,113,104.9,-395.4,115.7,-345.6,-478,283.3,-56.2,147.3,494.4,404.6,648.3,-151.9,-494.3,288.5,-385.4,-217.5,623.3,900.2,664.1,590.7,190,293,556.6,450.3,362,50,372.6,316,178,441.4,460.5,514,418.9,597.4,691.7,781.3,304.8,141.5,317.8,386.4,290.2,476.6,307.6,242.7,279.9,209.7,274.7,397.8,212,295.8,3286.8,3581.3,1910.1,1426.5,2154,3239.2,1448.7,2769.6,2630.8,2312.4,1020.3,2281.4,1046.2,2461.2
101.008,394,225.8,832.6,-103.8,-21.7,30.3,117,329.5,78.3,13.7,-48.6,175.5,205.7,157.6,137.4,115.1,123.8,-350.8,113,-363,-533.9,213,-69.5,172.9,471.2,429.3,600.8,-215.7,-520.3,276,-383.5,-188.4,411.6,725.6,644.3,613.2,167,398,686.6,499.9,471.8,83,317.5,211,132.6,475.2,538,613.3,271.5,485.6,608.8,917.3,435.7,156,229.7,317.3,321,435,285.7,252.2,275.1,202.8,279.5,452.4,244.7,286.9,3124.5,4071.4,2149.6,1352.2,1912.2,3465.3,1455.1,2414.3,3245,2259.7,1115.7,2449,1057.9,2060.2
101.235,224.2,224.4,826.4,-234.5,8.3,-18.4,63.1,237.6,63.9,52.2,-97,179.4,196.3,159.3,170.4,131.5,124,-341.5,137.9,-314.2,-513.8,223.6,-64.5,110.1,439.8,340.1,631.8,-252.8,-473.9,283,-438.1,-159.9,522.5,783.1,663.1,494.8,210.5,272,624.3,453.5,407.7,120,443.6,390.5,146.3,505.1,545.5,602.9,292.9,515.1,688.8,906.5,343.9,139.5,361.7,232.9,444.8,377.3,305.4,272.9,258.6,212,292.9,399,231.5,242.5,3017.3,3928.6,2155.2,1363.1,1962.1,3514.5,1441.3,2568.2,2688.8,2020.4,1237.4,2518.1,1163.8,2165.7
101.462,253.9,219.2,794.3,-152.2,-100.8,-7,49.4,262.9,49.2,87.8,-74.5,157.7,211.5,149.7,155.9,131.5,112.1,-340.9,155.7,-316.2,-542.4,270.9,-64.1,87.3,465.7,385.7,703.8,-167.3,-403.1,283.7,-425.6,-186.1,549.9,767.3,679.4,661.8,211,183,627,523.7,276.9,-2,354.4,284,155,578.6,582.5,547.1,321,603.7,687.5,784.3,473.5,179.5,311.2,236.7,420.3,457.6,316.2,279.6,285.4,220.5,296,429.1,227.3,274.7,3075.5,4090.4,2069.7,1380.2,2056.7,3164.6,1391.2,2620.3,2585.2,2097.4,1094.2,2621,915,2153.7
101.689,252.9,187,839.8,-140.5,-35.3,-2.5,17,261.6,20.3,96.5,-76.9,184,213.7,139.9,154.5,134.9,127.3,-396.5,168.3,-277.2,-519.8,285.5,-28.2,64,469.1,364.8,633.3,-162.4,-443,303,-443.5,-212.7,600.4,755.3,763.4,482.4,217.5,326.5,575.7,577.4,355.2,43,324,283.5,154.3,541.3,513,547.1,266,496.5,718.1,682.6,543.8,155,188.1,229.2,354.9,467,250.2,272.4,291.4,229.9,298.8,446.1,197.5,273.8,3113.1,3789.1,1724.1,1504.5,1940.6,2696.8,1423.7,2556.8,2846.1,2335.2,1125.1,2744.9,1030,2006.2
101.916,248,97.5,732.5,-135.1,-85.2,96.9,81.9,220.1,-31.3,-1.5,-97.7,194.2,265.5,147.8,139.3,127,134.4,-352.7,93,-277.6,-527,308,-79,133.7,529.3,335.4,714.3,-111.9,-382.3,389.5,-367.4,-208.3,635.4,855.4,760.8,534.5,277,278.5,528.3,572.6,399.3,42.5,449.5,201,195,574.4,600.5,497.5,264.8,551.3,588.6,748.6,388.2,247,229.1,343.6,385.2,444.6,289.9,265,281.7,245,292.1,417,197,293.3,3136.4,3598.3,1995.4,1577.1,2024.8,2890.4,1453.3,2172.1,2622.7,2555.6,785.7,2776,1176.4,2005.9
